id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1171657554360267464,"Arama, Nilie Hospitality MGMT",239769711,Nilie Premium Hospitality MGMT,,Thessaloniki,40.63133,22.94775,Entire home/apt,70,1,12,2024-11-18,2.14,284,257,12,2406854
1171664722305524713,Lovely apartment (loft bed) #4,44750245,Guy,,Thessaloniki,40.60487,22.95568,Entire home/apt,,2,0,,,3,0,0,00002713339
1171815957656393488,Sanny's cozy apartment,130724217,Θεοδοσια,,Thessaloniki,40.64001,22.93696,Entire home/apt,,2,3,2024-09-16,0.51,1,0,3,00002702843
1171883944384251752,#ALS-Cozy apartment,505228383,Ines,,Thessaloniki,40.61176,22.95893,Entire home/apt,60,4,11,2024-11-25,1.78,5,103,11,13171187009
1172099148108887611,Castle View 2BR Spacious Lux Apartment,581619270,Μαρία,,Thessaloniki,40.64574,22.94231,Entire home/apt,64,2,1,2024-07-15,0.18,1,264,1,00002427221
1172142306394207178,"Port View, Veranda, 80 sqm, Spacious place for 6",83216418,Viktoria,,Neapolis – Sykeon,40.6470066,22.9417412,Entire home/apt,96,1,13,2024-11-03,2.17,1,363,13,00002722649
1172306720931275805,"Noema #2, Nilie Hospitality MGMT",239769711,Nilie Premium Hospitality MGMT,,Thessaloniki,40.64151,22.93866,Entire home/apt,55,1,4,2024-09-29,0.70,284,10,4,2510057
1172313239288880956,"Noema #5, Nilie Hospitality MGMT",239769711,Nilie Premium Hospitality MGMT,,Thessaloniki,40.64159,22.93878,Entire home/apt,57,1,5,2024-11-17,0.99,284,9,5,2510078
1172335317288352410,"DiLegno, Nilie Hospitality MGMT",239769711,Nilie Premium Hospitality MGMT,,Thessaloniki,40.61548,22.97439,Entire home/apt,,1,6,2024-09-03,1.09,284,0,6,2631739
1172372510681384160,Aristotelian Virtues - Tharros,581678990,Nikolaos,,Thessaloniki,40.633823918760996,22.942052010450762,Entire home/apt,123,1,3,2024-07-31,0.50,5,244,3,00002698286
1172399321059117136,"Aelia 6.2, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63747,22.93667,Entire home/apt,103,2,8,2024-11-26,2.33,175,163,8,00002789824
1172454611808952344,"Aelia 6.4, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63783,22.93744,Entire home/apt,165,2,4,2024-10-03,0.65,175,173,4,00002789850
1172457228270767139,"Aelia 6.5, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63935,22.9375,Entire home/apt,241,2,1,2024-07-02,0.17,175,170,1,00002789866
1173090363542180523,Aristotelous Central Lodge,131276887,Χριστίνα,,Thessaloniki,40.6377624058498,22.948448918759823,Entire home/apt,,1,10,2024-09-18,1.56,1,0,10,00002701368
1173668642008746483,F & B Collection - Kassandrou #1,31131449,Dimitris,,Thessaloniki,40.6378461,22.9511335,Entire home/apt,54,7,14,2024-11-27,2.66,57,357,14,00002680251
1173680870256813604,F & B Collection - Kassandrou 2,31131449,Dimitris,,Thessaloniki,40.6378461,22.9511335,Entire home/apt,50,7,3,2024-10-10,0.71,57,353,3,00002680293
1173768724993231290,Aristotelian Virtues - Enkrateia,581678990,Nikolaos,,Thessaloniki,40.63385241566456,22.941993001852435,Entire home/apt,80,1,13,2024-10-20,2.04,5,221,13,00002698319
1173775216374640671,Aristotelian Virtues - Sophia,581678990,Nikolaos,,Thessaloniki,40.633848344679095,22.941939357672137,Entire home/apt,145,1,1,2024-08-05,0.21,5,203,1,00002698244
1174252367931368000,"Adelle Studio #64, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63944,22.94035,Entire home/apt,115,2,4,2024-08-21,0.75,175,160,4,00002693473
1174579803999599008,"Big Apple #2.2 , Nilie Hospitality MGMT",239769711,Nilie Premium Hospitality MGMT,,Thessaloniki,40.64047,22.93902,Entire home/apt,100,1,3,2024-09-21,0.52,284,143,3,2662009
1174589222031849518,"Big Apple #3.1,  Nilie Hospitality MGMT",239769711,Nilie Premium Hospitality MGMT,,Thessaloniki,40.63887,22.93942,Entire home/apt,90,1,7,2024-11-03,1.09,284,259,7,2662020
1175068198647092722,Castle view in the heart of Thessaloniki- Concon,582377950,Georgios,,Thessaloniki,40.63401288485092,22.954723611474037,Entire home/apt,65,1,24,2024-12-23,3.71,1,128,24,00002704109
1175397237046444709,Blackdot2,510965923,Blackdotrooms,,Thessaloniki,40.6409905,22.9373742,Entire home/apt,110,10,1,2024-09-27,0.33,2,336,1,00002007958
1175800453571345927,"Oligreen Residence with 2 bedrooms, Pylaia",336527202,Vesta Philoxenia,,Pilea – Chortiatis,40.59738,22.99462,Entire home/apt,91,3,2,2024-10-04,0.47,38,89,2,00002688952
1175832565040045987,Apartment Tsimiski Excellent,68041973,Giannis,,Thessaloniki,40.6290611,22.9491337,Entire home/apt,159,3,0,,,1,264,0,
1175932292737360799,Houseloft Urban Retreat,29565272,Houseloft,,Thessaloniki,40.60714,22.95826,Entire home/apt,,1,8,2024-09-09,1.35,22,76,8,00002686757
1175963094358871740,"Big Apple 5.19, Nilie Hospitality MGMT",239769711,Nilie Premium Hospitality MGMT,,Thessaloniki,40.6401,22.93941,Entire home/apt,59,1,23,2024-09-22,3.75,284,247,23,2694901
1175982417575924274,"Agia Sofia #3, Nilie Hospitality MGMT",239769711,Nilie Premium Hospitality MGMT,,Thessaloniki,40.63334,22.94489,Entire home/apt,79,1,27,2024-12-18,5.13,284,230,27,2581792
1176222277428066886,DoorMat#17 Phoenix,555435959,Fotios,,Thessaloniki,40.6184231,22.9562986,Entire home/apt,64,1,21,2024-11-25,3.33,14,333,21,00002706713
1176485080548276425,Comfort Place Thessaloniki,582794868,Σοφία,,Thessaloniki,40.6185175,22.9587586,Entire home/apt,80,1,4,2024-11-10,0.73,1,355,4,00002704565
1176650521777191900,f apartment,453731169,Αποστολος,,Thessaloniki,40.632706342165214,22.96294156461954,Entire home/apt,65,1,16,2024-09-17,2.57,1,353,16,00002709522
1176654003446695296,"Nexia #1.2, Nilie Hospitality MGMT",239769711,Nilie Premium Hospitality MGMT,,Thessaloniki,40.64194,22.93886,Entire home/apt,66,1,5,2024-12-08,1.39,284,12,5,2329254
1176661752513730901,Thessaloniki Tsinari 2 BR  With patio,409238876,Gil,,Thessaloniki,40.6424503,22.9464377,Entire home/apt,,2,0,,,3,0,0,00001553823
1176663927735517088,"Nexia #1.5 , Nilie Hospitality MGMT",239769711,Nilie Premium Hospitality MGMT,,Thessaloniki,40.64182,22.9387,Entire home/apt,71,1,17,2024-12-15,2.95,284,7,17,2329260
1176686864230508024,Nexia #4.8 Nilie Hospitality MGMT,239769711,Nilie Premium Hospitality MGMT,,Thessaloniki,40.64032,22.93992,Entire home/apt,75,1,20,2024-12-21,3.33,284,7,20,2345381
1176693683860466960,"Nexia #4.9 , Nilie Hospitality MGMT",239769711,Nilie Premium Hospitality MGMT,,Thessaloniki,40.64142,22.94049,Entire home/apt,71,1,30,2024-12-23,4.81,284,9,30,2345409
1176703739087621927,"Nexia #4.10 , Nilie Hospitality MGMT",239769711,Nilie Premium Hospitality MGMT,,Thessaloniki,40.64205,22.9397,Entire home/apt,75,1,30,2024-12-04,5.39,284,4,30,2345420
1176719550638493904,Nexia #3.6 Nilie Hospitality MGMT,239769711,Nilie Premium Hospitality MGMT,,Thessaloniki,40.64172,22.94043,Entire home/apt,70,1,21,2024-12-19,3.44,284,2,21,2562633
1177369330958007340,Penthouse No7 - #TIF Helexpo,204550542,Vivian,,Thessaloniki,40.62698,22.95275,Entire home/apt,181,1,0,,,1,336,0,00002268164
1177425572933484913,"Vellow Door, Nilie Hospitality MGMT",239769711,Nilie Premium Hospitality MGMT,,Thessaloniki,40.63704,22.93909,Entire home/apt,75,1,39,2024-12-14,6.03,284,221,39,2484870
1177434706028704403,Studio close to Campus & hospitals-Thessaloniki,182786997,Natasha,,Neapolis – Sykeon,40.63507,22.95973,Entire home/apt,47,2,0,,,5,143,0,00002675831
1177581878741514505,Bi&Ly 34 old town with view,583103824,Αθανασιος,,Thessaloniki,40.63946,22.95557,Entire home/apt,47,2,2,2024-07-16,0.34,1,31,2,00002709851
1177590375278097933,Luxe Haven Suites 1,561746986,Иванка,,Thessaloniki,40.63754895346077,22.95021414756775,Entire home/apt,50,2,6,2024-11-27,1.89,2,354,6,00002786079
1177957005365465520,City Dream Studio near Coast,444906990,Smart Plan,,Thessaloniki,40.63803,22.93539,Entire home/apt,53,1,10,2024-11-26,1.74,18,255,10,00002713976
1178173817450331244,"Aelia 6.3, The Luxury Suites",280458084,The Luxury Suites,,Thessaloniki,40.63714,22.93584,Entire home/apt,142,2,2,2024-11-03,1.02,175,174,2,00002789830
1178332112875078209,Luxury Downtown Apartment Α5,485800812,Kinfeel North,,Thessaloniki,40.6359,22.93864,Entire home/apt,165,7,8,2024-12-16,1.56,8,250,8,00002704831
1178476735965768261,La dolce vita-You Urban Stay,212951050,Socrates Junior Houses,,Thessaloniki,40.638439426263794,22.936846688389778,Entire home/apt,94,1,5,2024-10-29,2.00,13,299,5,00003057770
1178478043848230979,La dolce vita-You Urban Stay,212951050,Socrates Junior Houses,,Thessaloniki,40.63829,22.93681,Entire home/apt,94,1,8,2024-12-17,2.70,13,308,8,00002977454
1178743455884845688,Momentum #Skgbnb,28267881,Tomas&Cristina! Skgbnb,,Thessaloniki,40.6333527,22.9392026,Entire home/apt,84,2,12,2024-11-09,1.94,30,259,12,00002675650
1178800068674230385,Lovely Apartment by thesbnb,379910184,Νικόλαος,,Thessaloniki,40.61322,22.9652,Entire home/apt,84,1,11,2024-11-13,1.74,31,358,11,00002671270
1178821389713121915,Downtown top floor apartment.,525991824,Ourania,,Thessaloniki,40.6356389,22.9475609,Entire home/apt,50,2,10,2024-11-11,1.61,1,258,10,00002697869
1178839125599868845,Sunny Retro Apartment near centre,444906990,Smart Plan,,Thessaloniki,40.64205,22.93883,Entire home/apt,59,1,5,2024-12-09,0.80,18,248,5,00002721572
1178854381888859472,Red Velvet Apt near City centre,444906990,Smart Plan,,Thessaloniki,40.639,22.93867,Entire home/apt,59,1,5,2024-10-23,0.80,18,250,5,00002721812
1178869102910326803,"Venus Residence 109, Fiber Internet 100Mbps",583434505,Αφροδιτη,,Thessaloniki,40.6381835,22.9508541,Entire home/apt,77,2,2,2024-12-10,0.35,1,83,2,00002718768
1179003310127686681,Fori's Nest / City Center / SKG,583479687,Agni,,Thessaloniki,40.6372833,22.937761,Entire home/apt,37,2,8,2024-12-10,1.34,1,259,8,00002719387
1179081646316354603,Teta’s place: Minimal and modern apartment,399942045,Paraskevi,,Thessaloniki,40.6036045,22.953767,Entire home/apt,98,2,8,2024-12-08,1.71,1,263,8,00002765553
1179511424940888714,D2Suite στα Λαδάδικα Θεσσαλονίκη,168317299,Δέσποινα,,Thessaloniki,40.6377898,22.936739,Entire home/apt,93,2,2,2024-09-16,0.55,2,187,2,00002707348
1180231423323833992,FunkyFlatGR,583768623,Anagnostis,,Thessaloniki,40.64321,22.94813,Entire home/apt,55,1,1,2024-08-09,0.22,1,82,1,00002367563
1180250581411178763,Thess Central 2BR & balconies,409238876,Gil,,Thessaloniki,40.6433557,22.939997,Entire home/apt,,2,2,2024-09-03,0.47,3,0,2,00001553824
1180333997731133074,Aigaiou House 2,44262685,Christos,,Kordelio – Evosmos,40.6681793,22.918779,Entire home/apt,75,2,2,2024-11-24,0.40,2,261,2,00002720948
1180843960022101393,Kritis Loft in Thessaloniki,405014831,Sofia,,Thessaloniki,40.60179,22.95679,Entire home/apt,70,3,15,2024-12-08,3.26,1,258,15,00002824171
1181113341794268831,Luxury Downtown Apartment Α6,485800812,Kinfeel North,,Thessaloniki,40.6359013,22.9386404,Entire home/apt,114,1,3,2024-12-22,1.02,8,150,3,00002704847
1181764611130611443,Kleko Project A by halu!: Apartment in the center,251290631,Halu,,Thessaloniki,40.63767,22.94193,Entire home/apt,96,1,0,,,92,351,0,00002786796
1181776779072525769,Beautiful room in a pleasant neighbourhood.,61624996,Nikolaos,,Thessaloniki,40.60128,22.97646,Private room,40,7,0,,,1,24,0,00002794164
1181784783407856484,Kleko project B by halu!: Apartment in the center,251290631,Halu,,Thessaloniki,40.63844,22.93995,Entire home/apt,92,1,0,,,92,360,0,00002786881
1181792502954676427,Tinker's Urban Penthouse,53912139,Leonidas,,Thessaloniki,40.63347,22.95117,Entire home/apt,158,2,8,2024-12-15,2.86,1,241,8,00002910667
1181797466939554634,Kleko project C by halu!: Apartment in the center,251290631,Halu,,Thessaloniki,40.63856,22.93992,Entire home/apt,95,1,0,,,92,359,0,00002786897
1181820756308646826,1Bd - apartment for family,584223498,Μαρινος,,Neapolis – Sykeon,40.6599749,22.9744282,Entire home/apt,75,1,0,,,1,350,0,00002727909
1181892512492874814,Ano Poli Modern Apartment,202371400,Dimitra,,Thessaloniki,40.6428585208745,22.958601750433445,Entire home/apt,72,2,0,,,1,289,0,00002728608
